route_family,slug,url,title,h1,words,links,review_links,tool_links,answer_links,browse_links,has_form,borrowing_quiz_link
city,kansas-city-ks,https://www.creditdoc.co/city/kansas-city-ks/,"Credit Repair & Financial Services in Kansas City, KS (2026)",Credit Repair & Financial Services in Kansas City,2367,196,25,21,0,2,False,True
city,kansas-city-mo,https://www.creditdoc.co/city/kansas-city-mo/,"Credit Repair & Financial Services in Kansas City, MO (2026)",Credit Repair & Financial Services in Kansas City,3295,215,36,21,0,5,False,True
city,katy-tx,https://www.creditdoc.co/city/katy-tx/,"Credit Repair & Financial Services in Katy, TX (2026)",Credit Repair & Financial Services in Katy,1460,175,10,21,0,0,False,True
city,kent-wa,https://www.creditdoc.co/city/kent-wa/,"Credit Repair & Financial Services in Kent, WA (2026)",Credit Repair & Financial Services in Kent,1629,177,10,21,0,0,False,True
city,kingsland-ga,https://www.creditdoc.co/city/kingsland-ga/,"Credit Repair & Financial Services in Kingsland, GA (2026)",Credit Repair & Financial Services in Kingsland,1742,176,14,21,0,1,False,True
city,kissimmee-fl,https://www.creditdoc.co/city/kissimmee-fl/,"Credit Repair & Financial Services in Kissimmee, FL (2026)",Credit Repair & Financial Services in Kissimmee,1839,181,15,21,0,1,False,True
city,knoxville-tn,https://www.creditdoc.co/city/knoxville-tn/,"Credit Repair & Financial Services in Knoxville, TN (2026)",Credit Repair & Financial Services in Knoxville,1772,181,16,21,0,0,False,True
city,la-crosse-wi,https://www.creditdoc.co/city/la-crosse-wi/,"Credit Repair & Financial Services in La Crosse, WI (2026)",Credit Repair & Financial Services in La Crosse,1605,176,13,21,0,0,False,True
city,la-jolla-ca,https://www.creditdoc.co/city/la-jolla-ca/,"Credit Repair & Financial Services in La Jolla, CA (2026)",Credit Repair & Financial Services in La Jolla,1523,176,6,21,0,0,False,True
city,la-mesa-ca,https://www.creditdoc.co/city/la-mesa-ca/,"Credit Repair & Financial Services in La Mesa, CA (2026)",Credit Repair & Financial Services in La Mesa,1757,181,12,21,0,1,False,True
city,lafayette-la,https://www.creditdoc.co/city/lafayette-la/,"Credit Repair & Financial Services in Lafayette, LA (2026)",Credit Repair & Financial Services in Lafayette,1439,173,10,21,0,0,False,True
city,lakewood-co,https://www.creditdoc.co/city/lakewood-co/,"Credit Repair & Financial Services in Lakewood, CO (2026)",Credit Repair & Financial Services in Lakewood,1970,186,17,21,0,0,False,True
city,lancaster-pa,https://www.creditdoc.co/city/lancaster-pa/,"Credit Repair & Financial Services in Lancaster, PA (2026)",Credit Repair & Financial Services in Lancaster,1590,176,11,21,0,0,False,True
city,lancaster-tx,https://www.creditdoc.co/city/lancaster-tx/,"Credit Repair & Financial Services in Lancaster, TX (2026)",Credit Repair & Financial Services in Lancaster,1474,175,10,21,0,0,False,True
city,laredo-tx,https://www.creditdoc.co/city/laredo-tx/,"Credit Repair & Financial Services in Laredo, TX (2026)",Credit Repair & Financial Services in Laredo,1614,178,13,21,0,0,False,True
city,las-vegas-nv,https://www.creditdoc.co/city/las-vegas-nv/,"Credit Repair & Financial Services in Las Vegas, NV (2026)",Credit Repair & Financial Services in Las Vegas,6209,272,75,21,0,12,False,True
city,lawrence-ma,https://www.creditdoc.co/city/lawrence-ma/,"Credit Repair & Financial Services in Lawrence, MA (2026)",Credit Repair & Financial Services in Lawrence,1376,171,10,21,0,0,False,True
city,lawton-ok,https://www.creditdoc.co/city/lawton-ok/,"Credit Repair & Financial Services in Lawton, OK (2026)",Credit Repair & Financial Services in Lawton,1409,171,10,21,0,0,False,True
city,lexington-ky,https://www.creditdoc.co/city/lexington-ky/,"Credit Repair & Financial Services in Lexington, KY (2026)",Credit Repair & Financial Services in Lexington,1770,183,15,21,0,1,False,True
city,lincoln-ne,https://www.creditdoc.co/city/lincoln-ne/,"Credit Repair & Financial Services in Lincoln, NE (2026)",Credit Repair & Financial Services in Lincoln,1620,176,14,21,0,1,False,True
city,little-rock-ar,https://www.creditdoc.co/city/little-rock-ar/,"Credit Repair & Financial Services in Little Rock, AR (2026)",Credit Repair & Financial Services in Little Rock,1981,186,19,21,0,2,False,True
city,livonia-mi,https://www.creditdoc.co/city/livonia-mi/,"Credit Repair & Financial Services in Livonia, MI (2026)",Credit Repair & Financial Services in Livonia,1448,175,10,21,0,0,False,True
city,long-beach-ca,https://www.creditdoc.co/city/long-beach-ca/,"Credit Repair & Financial Services in Long Beach, CA (2026)",Credit Repair & Financial Services in Long Beach,2807,205,31,21,0,3,False,True
city,long-island-city-ny,https://www.creditdoc.co/city/long-island-city-ny/,"Credit Repair & Financial Services in Long Island City, NY",Credit Repair & Financial Services in Long Island City,2118,187,20,21,0,1,False,True
city,longview-wa,https://www.creditdoc.co/city/longview-wa/,"Credit Repair & Financial Services in Longview, WA (2026)",Credit Repair & Financial Services in Longview,1439,171,10,21,0,0,False,True
city,los-angeles-ca,https://www.creditdoc.co/city/los-angeles-ca/,"Credit Repair & Financial Services in Los Angeles, CA (2026)",Credit Repair & Financial Services in Los Angeles,6337,274,81,21,0,12,False,True
city,louisville-ky,https://www.creditdoc.co/city/louisville-ky/,"Credit Repair & Financial Services in Louisville, KY (2026)",Credit Repair & Financial Services in Louisville,3551,220,41,21,0,5,False,True
city,lubbock-tx,https://www.creditdoc.co/city/lubbock-tx/,"Credit Repair & Financial Services in Lubbock, TX (2026)",Credit Repair & Financial Services in Lubbock,1629,177,14,21,0,0,False,True
city,macclenny-fl,https://www.creditdoc.co/city/macclenny-fl/,"Credit Repair & Financial Services in Macclenny, FL (2026)",Credit Repair & Financial Services in Macclenny,1366,175,8,21,0,0,False,True
city,macon-ga,https://www.creditdoc.co/city/macon-ga/,"Credit Repair & Financial Services in Macon, GA (2026)",Credit Repair & Financial Services in Macon,1620,179,13,21,0,0,False,True
city,madison-tn,https://www.creditdoc.co/city/madison-tn/,"Credit Repair & Financial Services in Madison, TN (2026)",Credit Repair & Financial Services in Madison,1995,186,18,21,0,1,False,True
city,madison-wi,https://www.creditdoc.co/city/madison-wi/,"Credit Repair & Financial Services in Madison, WI (2026)",Credit Repair & Financial Services in Madison,1708,179,15,21,0,1,False,True
city,marietta-ga,https://www.creditdoc.co/city/marietta-ga/,"Credit Repair & Financial Services in Marietta, GA (2026)",Credit Repair & Financial Services in Marietta,2124,190,19,21,0,1,False,True
city,marrero-la,https://www.creditdoc.co/city/marrero-la/,"Credit Repair & Financial Services in Marrero, LA (2026)",Credit Repair & Financial Services in Marrero,1461,173,10,21,0,0,False,True
city,mcallen-tx,https://www.creditdoc.co/city/mcallen-tx/,"Credit Repair & Financial Services in Mcallen, TX (2026)",Credit Repair & Financial Services in Mcallen,1554,175,12,21,0,0,False,True
city,memphis-tn,https://www.creditdoc.co/city/memphis-tn/,"Credit Repair & Financial Services in Memphis, TN (2026)",Credit Repair & Financial Services in Memphis,5002,249,62,21,0,8,False,True
city,mesa-az,https://www.creditdoc.co/city/mesa-az/,"Credit Repair & Financial Services in Mesa, AZ (2026)",Credit Repair & Financial Services in Mesa,2763,202,27,21,0,3,False,True
city,mesquite-tx,https://www.creditdoc.co/city/mesquite-tx/,"Credit Repair & Financial Services in Mesquite, TX (2026)",Credit Repair & Financial Services in Mesquite,1852,182,16,21,0,1,False,True
city,metairie-la,https://www.creditdoc.co/city/metairie-la/,"Credit Repair & Financial Services in Metairie, LA (2026)",Credit Repair & Financial Services in Metairie,1919,185,18,21,0,0,False,True
city,miami-beach-fl,https://www.creditdoc.co/city/miami-beach-fl/,"Credit Repair & Financial Services in Miami Beach, FL (2026)",Credit Repair & Financial Services in Miami Beach,1701,181,12,21,0,0,False,True
city,miami-fl,https://www.creditdoc.co/city/miami-fl/,"Credit Repair & Financial Services in Miami, FL (2026)",Credit Repair & Financial Services in Miami,6510,277,82,21,0,13,False,True
city,miami-gardens-fl,https://www.creditdoc.co/city/miami-gardens-fl/,"Credit Repair & Financial Services in Miami Gardens, FL",Credit Repair & Financial Services in Miami Gardens,2157,187,15,21,0,0,False,True
city,miami-lakes-fl,https://www.creditdoc.co/city/miami-lakes-fl/,"Credit Repair & Financial Services in Miami Lakes, FL (2026)",Credit Repair & Financial Services in Miami Lakes,1514,176,8,21,0,0,False,True
city,midland-tx,https://www.creditdoc.co/city/midland-tx/,"Credit Repair & Financial Services in Midland, TX (2026)",Credit Repair & Financial Services in Midland,1406,173,10,21,0,0,False,True
city,midwest-city-ok,https://www.creditdoc.co/city/midwest-city-ok/,"Credit Repair & Financial Services in Midwest City, OK",Credit Repair & Financial Services in Midwest City,1809,182,16,21,0,0,False,True
city,milwaukee-wi,https://www.creditdoc.co/city/milwaukee-wi/,"Credit Repair & Financial Services in Milwaukee, WI (2026)",Credit Repair & Financial Services in Milwaukee,3114,214,34,21,0,4,False,True
city,minneapolis-mn,https://www.creditdoc.co/city/minneapolis-mn/,"Credit Repair & Financial Services in Minneapolis, MN (2026)",Credit Repair & Financial Services in Minneapolis,2808,207,28,21,0,3,False,True
city,mobile-al,https://www.creditdoc.co/city/mobile-al/,"Credit Repair & Financial Services in Mobile, AL (2026)",Credit Repair & Financial Services in Mobile,1690,180,14,21,0,0,False,True
city,modesto-ca,https://www.creditdoc.co/city/modesto-ca/,"Credit Repair & Financial Services in Modesto, CA (2026)",Credit Repair & Financial Services in Modesto,1539,175,10,21,0,0,False,True
city,muncie-in,https://www.creditdoc.co/city/muncie-in/,"Credit Repair & Financial Services in Muncie, IN (2026)",Credit Repair & Financial Services in Muncie,1425,175,8,21,0,0,False,True
city,nashville-tn,https://www.creditdoc.co/city/nashville-tn/,"Credit Repair & Financial Services in Nashville, TN (2026)",Credit Repair & Financial Services in Nashville,5408,254,68,21,0,10,False,True
city,national-city-ca,https://www.creditdoc.co/city/national-city-ca/,"Credit Repair & Financial Services in National City, CA",Credit Repair & Financial Services in National City,2266,189,19,21,0,2,False,True
city,new-braunfels-tx,https://www.creditdoc.co/city/new-braunfels-tx/,"Credit Repair & Financial Services in New Braunfels, TX",Credit Repair & Financial Services in New Braunfels,1453,175,8,21,0,0,False,True
city,new-haven-ct,https://www.creditdoc.co/city/new-haven-ct/,"Credit Repair & Financial Services in New Haven, CT (2026)",Credit Repair & Financial Services in New Haven,1438,173,8,21,0,0,False,True
city,new-orleans-la,https://www.creditdoc.co/city/new-orleans-la/,"Credit Repair & Financial Services in New Orleans, LA (2026)",Credit Repair & Financial Services in New Orleans,3136,211,36,21,0,3,False,True
city,new-york-ny,https://www.creditdoc.co/city/new-york-ny/,"Credit Repair & Financial Services in New York, NY (2026)",Credit Repair & Financial Services in New York,7477,297,89,21,0,15,False,True
city,newark-nj,https://www.creditdoc.co/city/newark-nj/,"Credit Repair & Financial Services in Newark, NJ (2026)",Credit Repair & Financial Services in Newark,2001,185,19,21,0,1,False,True
city,newport-ky,https://www.creditdoc.co/city/newport-ky/,"Credit Repair & Financial Services in Newport, KY (2026)",Credit Repair & Financial Services in Newport,1453,173,6,21,0,0,False,True
city,newport-news-va,https://www.creditdoc.co/city/newport-news-va/,"Credit Repair & Financial Services in Newport News, VA",Credit Repair & Financial Services in Newport News,1534,173,12,21,0,0,False,True
city,norcross-ga,https://www.creditdoc.co/city/norcross-ga/,"Credit Repair & Financial Services in Norcross, GA (2026)",Credit Repair & Financial Services in Norcross,1845,182,16,21,0,1,False,True
city,norfolk-va,https://www.creditdoc.co/city/norfolk-va/,"Credit Repair & Financial Services in Norfolk, VA (2026)",Credit Repair & Financial Services in Norfolk,1987,185,17,21,0,1,False,True
city,norman-ok,https://www.creditdoc.co/city/norman-ok/,"Credit Repair & Financial Services in Norman, OK (2026)",Credit Repair & Financial Services in Norman,1626,179,14,21,0,0,False,True
city,north-las-vegas-nv,https://www.creditdoc.co/city/north-las-vegas-nv/,"Credit Repair & Financial Services in North Las Vegas, NV",Credit Repair & Financial Services in North Las Vegas,2473,195,22,21,0,1,False,True
city,north-miami-beach-fl,https://www.creditdoc.co/city/north-miami-beach-fl/,"Credit Repair & Financial Services in North Miami Beach, FL",Credit Repair & Financial Services in North Miami Beach,1950,182,16,21,0,0,False,True
city,north-miami-fl,https://www.creditdoc.co/city/north-miami-fl/,"Credit Repair & Financial Services in North Miami, FL (2026)",Credit Repair & Financial Services in North Miami,1891,181,15,21,0,0,False,True
city,norwood-oh,https://www.creditdoc.co/city/norwood-oh/,"Credit Repair & Financial Services in Norwood, OH (2026)",Credit Repair & Financial Services in Norwood,1442,173,10,21,0,0,False,True
city,oakland-ca,https://www.creditdoc.co/city/oakland-ca/,"Credit Repair & Financial Services in Oakland, CA (2026)",Credit Repair & Financial Services in Oakland,2198,192,23,21,0,1,False,True
city,oceanside-ca,https://www.creditdoc.co/city/oceanside-ca/,"Credit Repair & Financial Services in Oceanside, CA (2026)",Credit Repair & Financial Services in Oceanside,1739,179,12,21,0,0,False,True
city,oklahoma-city-ok,https://www.creditdoc.co/city/oklahoma-city-ok/,"Credit Repair & Financial Services in Oklahoma City, OK",Credit Repair & Financial Services in Oklahoma City,3602,220,42,21,0,5,False,True
city,olympia-wa,https://www.creditdoc.co/city/olympia-wa/,"Credit Repair & Financial Services in Olympia, WA (2026)",Credit Repair & Financial Services in Olympia,1399,171,10,21,0,0,False,True
city,omaha-ne,https://www.creditdoc.co/city/omaha-ne/,"Credit Repair & Financial Services in Omaha, NE (2026)",Credit Repair & Financial Services in Omaha,3262,216,39,21,0,5,False,True
city,opa-locka-fl,https://www.creditdoc.co/city/opa-locka-fl/,"Credit Repair & Financial Services in Opa-locka, FL (2026)",Credit Repair & Financial Services in Opa-locka,1587,174,10,21,0,1,False,True
city,orange-park-fl,https://www.creditdoc.co/city/orange-park-fl/,"Credit Repair & Financial Services in Orange Park, FL (2026)",Credit Repair & Financial Services in Orange Park,1662,178,11,21,0,1,False,True
city,orlando-fl,https://www.creditdoc.co/city/orlando-fl/,"Credit Repair & Financial Services in Orlando, FL (2026)",Credit Repair & Financial Services in Orlando,3853,228,47,21,0,6,False,True
city,overland-park-ks,https://www.creditdoc.co/city/overland-park-ks/,"Credit Repair & Financial Services in Overland Park, KS",Credit Repair & Financial Services in Overland Park,1757,182,14,21,0,0,False,True
city,paducah-ky,https://www.creditdoc.co/city/paducah-ky/,"Credit Repair & Financial Services in Paducah, KY (2026)",Credit Repair & Financial Services in Paducah,1429,173,10,21,0,0,False,True
city,paris-tx,https://www.creditdoc.co/city/paris-tx/,"Credit Repair & Financial Services in Paris, TX (2026)",Credit Repair & Financial Services in Paris,1408,171,10,21,0,0,False,True
city,parkersburg-wv,https://www.creditdoc.co/city/parkersburg-wv/,"Credit Repair & Financial Services in Parkersburg, WV (2026)",Credit Repair & Financial Services in Parkersburg,1570,175,8,21,0,0,False,True
city,parma-oh,https://www.creditdoc.co/city/parma-oh/,"Credit Repair & Financial Services in Parma, OH (2026)",Credit Repair & Financial Services in Parma,1530,173,12,21,0,0,False,True
city,pasadena-tx,https://www.creditdoc.co/city/pasadena-tx/,"Credit Repair & Financial Services in Pasadena, TX (2026)",Credit Repair & Financial Services in Pasadena,1947,188,18,21,0,1,False,True
city,pensacola-fl,https://www.creditdoc.co/city/pensacola-fl/,"Credit Repair & Financial Services in Pensacola, FL (2026)",Credit Repair & Financial Services in Pensacola,1414,173,10,21,0,0,False,True
city,peoria-az,https://www.creditdoc.co/city/peoria-az/,"Credit Repair & Financial Services in Peoria, AZ (2026)",Credit Repair & Financial Services in Peoria,1488,175,8,21,0,0,False,True
city,peoria-il,https://www.creditdoc.co/city/peoria-il/,"Credit Repair & Financial Services in Peoria, IL (2026)",Credit Repair & Financial Services in Peoria,1523,175,12,21,0,0,False,True
city,pflugerville-tx,https://www.creditdoc.co/city/pflugerville-tx/,"Credit Repair & Financial Services in Pflugerville, TX",Credit Repair & Financial Services in Pflugerville,1467,173,10,21,0,0,False,True
city,philadelphia-pa,https://www.creditdoc.co/city/philadelphia-pa/,"Credit Repair & Financial Services in Philadelphia, PA",Credit Repair & Financial Services in Philadelphia,5986,268,77,21,0,9,False,True
city,phoenix-az,https://www.creditdoc.co/city/phoenix-az/,"Credit Repair & Financial Services in Phoenix, AZ (2026)",Credit Repair & Financial Services in Phoenix,6241,274,81,21,0,12,False,True
city,pittsburgh-pa,https://www.creditdoc.co/city/pittsburgh-pa/,"Credit Repair & Financial Services in Pittsburgh, PA (2026)",Credit Repair & Financial Services in Pittsburgh,3533,223,42,21,0,4,False,True
city,plano-tx,https://www.creditdoc.co/city/plano-tx/,"Credit Repair & Financial Services in Plano, TX (2026)",Credit Repair & Financial Services in Plano,2278,191,22,21,0,1,False,True
city,portland-me,https://www.creditdoc.co/city/portland-me/,"Credit Repair & Financial Services in Portland, ME (2026)",Credit Repair & Financial Services in Portland,1629,179,13,21,0,0,False,True
city,portland-or,https://www.creditdoc.co/city/portland-or/,"Credit Repair & Financial Services in Portland, OR (2026)",Credit Repair & Financial Services in Portland,2723,205,32,21,0,3,False,True
city,provo-ut,https://www.creditdoc.co/city/provo-ut/,"Credit Repair & Financial Services in Provo, UT (2026)",Credit Repair & Financial Services in Provo,1530,175,12,21,0,0,False,True
city,pueblo-co,https://www.creditdoc.co/city/pueblo-co/,"Credit Repair & Financial Services in Pueblo, CO (2026)",Credit Repair & Financial Services in Pueblo,1432,175,10,21,0,0,False,True
city,raleigh-nc,https://www.creditdoc.co/city/raleigh-nc/,"Credit Repair & Financial Services in Raleigh, NC (2026)",Credit Repair & Financial Services in Raleigh,3553,219,42,21,0,5,False,True
city,rapid-city-sd,https://www.creditdoc.co/city/rapid-city-sd/,"Credit Repair & Financial Services in Rapid City, SD (2026)",Credit Repair & Financial Services in Rapid City,1804,180,12,21,0,0,False,True
city,reading-pa,https://www.creditdoc.co/city/reading-pa/,"Credit Repair & Financial Services in Reading, PA (2026)",Credit Repair & Financial Services in Reading,1468,173,10,21,0,0,False,True
city,richardson-tx,https://www.creditdoc.co/city/richardson-tx/,"Credit Repair & Financial Services in Richardson, TX (2026)",Credit Repair & Financial Services in Richardson,1763,181,13,21,0,1,False,True
city,richmond-va,https://www.creditdoc.co/city/richmond-va/,"Credit Repair & Financial Services in Richmond, VA (2026)",Credit Repair & Financial Services in Richmond,1657,179,14,21,0,0,False,True
city,riverdale-ga,https://www.creditdoc.co/city/riverdale-ga/,"Credit Repair & Financial Services in Riverdale, GA (2026)",Credit Repair & Financial Services in Riverdale,1385,173,10,21,0,0,False,True
city,riverside-ca,https://www.creditdoc.co/city/riverside-ca/,"Credit Repair & Financial Services in Riverside, CA (2026)",Credit Repair & Financial Services in Riverside,1732,179,15,21,0,1,False,True
city,roanoke-va,https://www.creditdoc.co/city/roanoke-va/,"Credit Repair & Financial Services in Roanoke, VA (2026)",Credit Repair & Financial Services in Roanoke,1619,177,12,21,0,0,False,True
city,rochester-mn,https://www.creditdoc.co/city/rochester-mn/,"Credit Repair & Financial Services in Rochester, MN (2026)",Credit Repair & Financial Services in Rochester,1521,177,12,21,0,0,False,True
city,rochester-ny,https://www.creditdoc.co/city/rochester-ny/,"Credit Repair & Financial Services in Rochester, NY (2026)",Credit Repair & Financial Services in Rochester,1757,178,15,21,0,0,False,True
city,rock-hill-sc,https://www.creditdoc.co/city/rock-hill-sc/,"Credit Repair & Financial Services in Rock Hill, SC (2026)",Credit Repair & Financial Services in Rock Hill,1808,181,13,21,0,1,False,True
city,round-rock-tx,https://www.creditdoc.co/city/round-rock-tx/,"Credit Repair & Financial Services in Round Rock, TX (2026)",Credit Repair & Financial Services in Round Rock,1753,181,15,21,0,0,False,True
city,sacramento-ca,https://www.creditdoc.co/city/sacramento-ca/,"Credit Repair & Financial Services in Sacramento, CA (2026)",Credit Repair & Financial Services in Sacramento,2922,206,35,21,0,4,False,True
city,saginaw-tx,https://www.creditdoc.co/city/saginaw-tx/,"Credit Repair & Financial Services in Saginaw, TX (2026)",Credit Repair & Financial Services in Saginaw,1378,175,10,21,0,0,False,True
city,saint-louis-mo,https://www.creditdoc.co/city/saint-louis-mo/,"Credit Repair & Financial Services in Saint Louis, MO (2026)",Credit Repair & Financial Services in Saint Louis,2135,188,20,21,0,2,False,True
city,saint-paul-mn,https://www.creditdoc.co/city/saint-paul-mn/,"Credit Repair & Financial Services in Saint Paul, MN (2026)",Credit Repair & Financial Services in Saint Paul,1889,182,18,21,0,1,False,True
city,salem-or,https://www.creditdoc.co/city/salem-or/,"Credit Repair & Financial Services in Salem, OR (2026)",Credit Repair & Financial Services in Salem,1512,177,12,21,0,0,False,True
city,salt-lake-city-ut,https://www.creditdoc.co/city/salt-lake-city-ut/,"Credit Repair & Financial Services in Salt Lake City, UT",Credit Repair & Financial Services in Salt Lake City,2359,195,24,21,0,2,False,True
city,san-antonio-tx,https://www.creditdoc.co/city/san-antonio-tx/,"Credit Repair & Financial Services in San Antonio, TX (2026)",Credit Repair & Financial Services in San Antonio,6175,265,69,21,0,12,False,True
city,san-diego-ca,https://www.creditdoc.co/city/san-diego-ca/,"Credit Repair & Financial Services in San Diego, CA (2026)",Credit Repair & Financial Services in San Diego,6194,265,76,21,0,11,False,True
city,san-francisco-ca,https://www.creditdoc.co/city/san-francisco-ca/,"Credit Repair & Financial Services in San Francisco, CA",Credit Repair & Financial Services in San Francisco,5434,258,72,21,0,9,False,True
city,san-jose-ca,https://www.creditdoc.co/city/san-jose-ca/,"Credit Repair & Financial Services in San Jose, CA (2026)",Credit Repair & Financial Services in San Jose,4779,241,57,21,0,6,False,True
city,san-mateo-ca,https://www.creditdoc.co/city/san-mateo-ca/,"Credit Repair & Financial Services in San Mateo, CA (2026)",Credit Repair & Financial Services in San Mateo,1784,179,14,21,0,0,False,True
city,san-ysidro-ca,https://www.creditdoc.co/city/san-ysidro-ca/,"Credit Repair & Financial Services in San Ysidro, CA (2026)",Credit Repair & Financial Services in San Ysidro,1685,176,13,21,0,0,False,True
city,sandy-springs-ga,https://www.creditdoc.co/city/sandy-springs-ga/,"Credit Repair & Financial Services in Sandy Springs, GA",Credit Repair & Financial Services in Sandy Springs,1623,175,12,21,0,0,False,True
city,santa-ana-ca,https://www.creditdoc.co/city/santa-ana-ca/,"Credit Repair & Financial Services in Santa Ana, CA (2026)",Credit Repair & Financial Services in Santa Ana,1739,180,13,21,0,0,False,True
city,santa-clara-ca,https://www.creditdoc.co/city/santa-clara-ca/,"Credit Repair & Financial Services in Santa Clara, CA (2026)",Credit Repair & Financial Services in Santa Clara,1855,183,13,21,0,0,False,True
city,sarasota-fl,https://www.creditdoc.co/city/sarasota-fl/,"Credit Repair & Financial Services in Sarasota, FL (2026)",Credit Repair & Financial Services in Sarasota,1875,179,14,21,0,1,False,True
city,scottsdale-az,https://www.creditdoc.co/city/scottsdale-az/,"Credit Repair & Financial Services in Scottsdale, AZ (2026)",Credit Repair & Financial Services in Scottsdale,2564,198,24,21,0,1,False,True
city,seattle-wa,https://www.creditdoc.co/city/seattle-wa/,"Credit Repair & Financial Services in Seattle, WA (2026)",Credit Repair & Financial Services in Seattle,4308,238,52,21,0,8,False,True
city,shreveport-la,https://www.creditdoc.co/city/shreveport-la/,"Credit Repair & Financial Services in Shreveport, LA (2026)",Credit Repair & Financial Services in Shreveport,1461,173,10,21,0,0,False,True
city,sioux-falls-sd,https://www.creditdoc.co/city/sioux-falls-sd/,"Credit Repair & Financial Services in Sioux Falls, SD (2026)",Credit Repair & Financial Services in Sioux Falls,1766,181,15,21,0,1,False,True
city,skokie-il,https://www.creditdoc.co/city/skokie-il/,"Credit Repair & Financial Services in Skokie, IL (2026)",Credit Repair & Financial Services in Skokie,1743,180,14,21,0,0,False,True
city,somerville-ma,https://www.creditdoc.co/city/somerville-ma/,"Credit Repair & Financial Services in Somerville, MA (2026)",Credit Repair & Financial Services in Somerville,1424,173,10,21,0,0,False,True
city,south-bend-in,https://www.creditdoc.co/city/south-bend-in/,"Credit Repair & Financial Services in South Bend, IN (2026)",Credit Repair & Financial Services in South Bend,1568,175,12,21,0,0,False,True
city,south-gate-ca,https://www.creditdoc.co/city/south-gate-ca/,"Credit Repair & Financial Services in South Gate, CA (2026)",Credit Repair & Financial Services in South Gate,1467,171,10,21,0,0,False,True
city,southfield-mi,https://www.creditdoc.co/city/southfield-mi/,"Credit Repair & Financial Services in Southfield, MI (2026)",Credit Repair & Financial Services in Southfield,2468,193,23,21,0,2,False,True
city,spartanburg-sc,https://www.creditdoc.co/city/spartanburg-sc/,"Credit Repair & Financial Services in Spartanburg, SC (2026)",Credit Repair & Financial Services in Spartanburg,1640,177,12,21,0,0,False,True
city,spokane-wa,https://www.creditdoc.co/city/spokane-wa/,"Credit Repair & Financial Services in Spokane, WA (2026)",Credit Repair & Financial Services in Spokane,1409,173,10,21,0,0,False,True
city,springfield-il,https://www.creditdoc.co/city/springfield-il/,"Credit Repair & Financial Services in Springfield, IL (2026)",Credit Repair & Financial Services in Springfield,1479,173,10,21,0,0,False,True
city,springfield-mo,https://www.creditdoc.co/city/springfield-mo/,"Credit Repair & Financial Services in Springfield, MO (2026)",Credit Repair & Financial Services in Springfield,1615,176,14,21,0,1,False,True
city,st-paul-mn,https://www.creditdoc.co/city/st-paul-mn/,"Credit Repair & Financial Services in St Paul, MN (2026)",Credit Repair & Financial Services in St Paul,1839,182,15,21,0,1,False,True
city,stafford-tx,https://www.creditdoc.co/city/stafford-tx/,"Credit Repair & Financial Services in Stafford, TX (2026)",Credit Repair & Financial Services in Stafford,1462,173,10,21,0,0,False,True
city,stamford-ct,https://www.creditdoc.co/city/stamford-ct/,"Credit Repair & Financial Services in Stamford, CT (2026)",Credit Repair & Financial Services in Stamford,1431,173,10,21,0,0,False,True
city,staten-island-ny,https://www.creditdoc.co/city/staten-island-ny/,"Credit Repair & Financial Services in Staten Island, NY",Credit Repair & Financial Services in Staten Island,2049,188,18,21,0,0,False,True
city,stockton-ca,https://www.creditdoc.co/city/stockton-ca/,"Credit Repair & Financial Services in Stockton, CA (2026)",Credit Repair & Financial Services in Stockton,1447,175,8,21,0,0,False,True
city,stone-mountain-ga,https://www.creditdoc.co/city/stone-mountain-ga/,"Credit Repair & Financial Services in Stone Mountain, GA",Credit Repair & Financial Services in Stone Mountain,1427,173,8,21,0,0,False,True
city,sugar-land-tx,https://www.creditdoc.co/city/sugar-land-tx/,"Credit Repair & Financial Services in Sugar Land, TX (2026)",Credit Repair & Financial Services in Sugar Land,1604,177,10,21,0,0,False,True
city,syracuse-ny,https://www.creditdoc.co/city/syracuse-ny/,"Credit Repair & Financial Services in Syracuse, NY (2026)",Credit Repair & Financial Services in Syracuse,1695,178,14,21,0,1,False,True
city,tallahassee-fl,https://www.creditdoc.co/city/tallahassee-fl/,"Credit Repair & Financial Services in Tallahassee, FL (2026)",Credit Repair & Financial Services in Tallahassee,1579,176,13,21,0,0,False,True
city,tampa-fl,https://www.creditdoc.co/city/tampa-fl/,"Credit Repair & Financial Services in Tampa, FL (2026)",Credit Repair & Financial Services in Tampa,3799,227,49,21,0,5,False,True
city,taunton-ma,https://www.creditdoc.co/city/taunton-ma/,"Credit Repair & Financial Services in Taunton, MA (2026)",Credit Repair & Financial Services in Taunton,1416,173,10,21,0,0,False,True
city,taylor-mi,https://www.creditdoc.co/city/taylor-mi/,"Credit Repair & Financial Services in Taylor, MI (2026)",Credit Repair & Financial Services in Taylor,1450,173,10,21,0,0,False,True
city,tempe-az,https://www.creditdoc.co/city/tempe-az/,"Credit Repair & Financial Services in Tempe, AZ (2026)",Credit Repair & Financial Services in Tempe,2218,191,20,21,0,1,False,True
city,toledo-oh,https://www.creditdoc.co/city/toledo-oh/,"Credit Repair & Financial Services in Toledo, OH (2026)",Credit Repair & Financial Services in Toledo,1703,178,15,21,0,0,False,True
city,topeka-ks,https://www.creditdoc.co/city/topeka-ks/,"Credit Repair & Financial Services in Topeka, KS (2026)",Credit Repair & Financial Services in Topeka,1821,183,17,21,0,1,False,True
